#         t          x          y          z         vx         vy         vz
       0.3420      -8.6810     -88.6067     171.1224     -51.4313    1832.7224   -3699.0758
       0.3430      -8.7289     -86.7392     167.3560     -44.5269    1902.2615   -3833.6729
       0.3440      -8.7698     -84.8009     163.4526     -37.1743    1974.3388   -3973.0586
       0.3450      -8.8030     -82.7892     159.4073     -29.3250    2049.1966   -4117.6866
       0.3460      -8.8282     -80.7010     155.2144     -20.9226    2127.1102   -4268.0720
       0.3470      -8.8446     -78.5332     150.8680     -11.9013    2208.3941   -4424.8020
       0.3480      -8.8516     -76.2823     146.3613      -2.1835    2293.4099   -4588.5512
       0.3490      -8.8485     -73.9444     141.6870       8.3223    2382.5761   -4760.0984
       0.3500      -8.8345     -71.5149     136.8367      19.7258    2476.3802   -4940.3502
       0.3510      -8.8086     -68.9890     131.8014      32.1592    2575.3953   -5130.3699
       0.3520      -8.7696     -66.3611     126.5705      45.7834    2680.3006   -5331.4157
       0.3530      -8.7163     -63.6250     121.1323      60.7972    2791.9092   -5544.9903
       0.3540      -8.6472     -60.7735     115.4733      77.4485    2911.2055   -5772.9091
       0.3550      -8.5604     -57.7982     109.5782      96.0520    3039.3959   -6017.3916
       0.3560      -8.4539     -54.6895     103.4289     117.0137    3177.9804   -6281.1901
       0.3570      -8.3250     -51.4361      97.0044     140.8676    3328.8554   -6567.7737
       0.3580      -8.1704     -48.0244      90.2797     168.3336    3494.4646   -6881.5978
       0.3590      -7.9860     -44.4382      83.2247     200.4088    3678.0303   -7228.5164
       0.3600      -7.7665     -40.6572      75.8022     238.5226    3883.9213   -7616.4325
       0.3610      -7.5049     -36.6561      67.9658     284.8121    4118.2676   -8056.3839
       0.3620      -7.1911     -32.4019      59.6553     342.6508    4390.0573   -8564.4703
       0.3630      -6.8109     -27.8503      50.7903     417.7608    4713.2627   -9165.5753
       0.3640      -6.3416     -22.9379      41.2568     520.8838    5111.4696   -9901.4566
       0.3650      -5.7434     -17.5673      30.8802     675.5421    5629.8362  -10851.6870
       0.3660      -4.9311     -11.5643      19.3513     948.9624    6376.0198  -12206.1061
       0.3670      -3.6128      -4.4940       5.8931    1687.8093    7764.6861  -14710.3087
       0.3680       2.9588       4.3495      -3.4228   11455.3672    9922.2969   -3921.5436
       0.3690      13.2968      13.0742      -6.3559    9220.6355    7526.9928   -1944.6015
       0.3700      21.8511      19.9746      -7.9637    7887.9199    6273.8724   -1271.0237
       0.3710      29.2539      25.8138      -9.0470    6917.5688    5404.4698    -895.5859
       0.3720      35.7832      30.8798      -9.8159    6141.0360    4727.5568    -642.2040
       0.3730      41.5966      35.3270     -10.3638    5485.8022    4166.9327    -453.5551
       0.3740      46.7963      39.2526     -10.7428    4913.5986    3684.1481    -304.4951
       0.3750      51.4538      42.7231     -10.9860    4401.5238    3256.8950    -181.9134
       0.3760      55.6219      45.7870     -11.1160    3934.6620    2870.9814     -78.1620
       0.3770      59.3406      48.4809     -11.1493    3502.6814    2516.7624      11.5852
       0.3780      62.6410      50.8330     -11.0982    3098.0758    2187.3444      90.5553
       0.3790      65.5476      52.8654     -10.9725    2715.1738    1877.5951     161.0039
       0.3800      68.0800      54.5960     -10.7797    2349.5428    1583.5597     224.5642
       0.3810      70.2535      56.0388     -10.5262    1997.6105    1302.0953     282.4516
       0.3820      72.0806      57.2052     -10.2172    1656.4136    1030.6318     335.5917
       0.3830      73.5705      58.1040      -9.8570    1323.4227     767.0091     384.7016
       0.3840      74.7304      58.7422      -9.4495     996.4163     509.3609     430.3447
       0.3850      75.5653      59.1249      -8.9978     673.3853     256.0288     472.9676
       0.3860      76.0782      59.2557      -8.5049     352.4570       5.4960     512.9254
       0.3870      76.2704      59.1366      -7.9732      31.8304    -243.6675     550.4997
       0.3880      76.1411      58.7683      -7.4050    -290.2813    -492.8517     585.9101
       0.3890      75.6881      58.1502      -6.8023    -615.7084    -743.4518     619.3218
       0.3900      74.9071      57.2800      -6.1673    -946.3843    -996.9125     650.8494
       0.3910      73.7917      56.1541      -5.5016   -1284.4148   -1254.7773     680.5564
       0.3920      72.3334      54.7674      -4.8071   -1632.1611   -1518.7466     708.4507
       0.3930      70.5211      53.1126      -4.0856   -1992.3472   -1790.7497     734.4738
       0.3940      68.3409      51.1807      -3.3391   -2368.2037   -2073.0395     758.4797
       0.3950      65.7749      48.9600      -2.5698   -2763.6702   -2368.3239     780.1924
       0.3960      62.8013      46.4359      -1.7801   -3183.6896   -2679.9536     799.1088
       0.3970      59.3921      43.5898      -0.9735   -3634.6548   -3012.2014     814.1969
       0.3980      55.5122      40.3984      -0.1551   -4125.1052   -3370.6915     822.6485
       0.3990      51.1162      36.8315       0.6651   -4666.8401   -3763.0645     817.7490
       0.4000      46.1443      32.8499       1.4717   -5276.9964   -4200.2051     795.3319
       0.4010      40.5147      28.4004       2.2442   -5982.3137   -4698.7210     749.6992
       0.4020      34.1094      23.4080       2.9517   -6828.2670   -5286.0320     665.3171
       0.4030      26.7438      17.7585       3.5360   -7902.8484   -6012.9754     503.3059
       0.4040      18.0840      11.2556       3.8576   -9416.8388   -6992.8834     139.8822
       0.4050       7.3188       3.4806       3.3743  -12113.4281   -8557.1746   -1106.6019
       0.4060      -6.7920      -3.8137      -4.5627  -16108.2344   -6031.3148  -14767.3563
       0.4070     -22.0563      -9.4568     -18.5483  -14420.4221   -5254.9072  -13203.8484
       0.4080     -36.0663     -14.5422     -31.3833  -13599.4855   -4915.9400  -12466.1368
       0.4090     -49.3998     -19.3527     -43.6107  -13067.6524   -4705.0209  -11988.5410
       0.4100     -62.2756     -23.9832     -55.4264  -12683.7642   -4556.0522  -11643.0358
       0.4110     -74.8122     -28.4830     -66.9368  -12389.5263   -4443.4415  -11377.6119
       0.4120     -87.0844     -32.8820     -78.2084  -12154.9401   -4354.5244  -11165.5827
       0.4130     -99.1432     -37.2003     -89.2869  -11962.5412   -4282.1198  -10991.3992
       0.4140    -111.0251     -41.4522    -100.2052  -11801.3083   -4221.7806  -10845.2313
       0.4150    -122.7577     -45.6484    -110.9880  -11663.8734   -4170.5764  -10720.4941
       0.4160    -134.3622     -49.7969    -121.6546  -11545.0910   -4126.4833  -10612.5800
       0.4170    -145.8553     -53.9042    -132.2199  -11441.2412   -4088.0512  -10518.1524
       0.4180    -157.2507     -57.9753    -142.6964  -11349.5587   -4054.2102  -10434.7265
       0.4190    -168.5595     -62.0145    -153.0939  -11267.9387   -4024.1511  -10360.4090
       0.4200    -179.7908     -66.0252    -163.4210  -11194.7480   -3997.2491  -10293.7284
       0.4210    -190.9526     -70.0103    -173.6846  -11128.6969   -3973.0132  -10233.5216
       0.4220    -202.0513     -73.9724    -183.8908  -11068.7524   -3951.0517  -10178.8560
       0.4230    -213.0927     -77.9134    -194.0447  -11014.0761   -3931.0476  -10128.9741
       0.4240    -224.0817     -81.8353    -204.1509  -10963.9796   -3912.7418  -10083.2533
       0.4250    -235.0227     -85.7397    -214.2131  -10917.8923   -3895.9197  -10041.1771
       0.4260    -245.9193     -89.6278    -224.2348  -10875.3363   -3880.4024  -10002.3127
       0.4270    -256.7749     -93.5010    -234.2191  -10835.9085   -3866.0390   -9966.2947
       0.4280    -267.5925     -97.3604    -244.1687  -10799.2659   -3852.7017   -9932.8122
       0.4290    -278.3747    -101.2069    -254.0859  -10765.1151   -3840.2811   -9901.5989
       0.4300    -289.1238    -105.0414    -263.9729  -10733.2031   -3828.6832   -9872.4253
       0.4310    -299.8421    -108.8646    -273.8317  -10703.3108   -3817.8267   -9845.0921
       0.4320    -310.5314    -112.6774    -283.6639  -10675.2472   -3807.6406   -9819.4261
       0.4330    -321.1934    -116.4802    -293.4713  -10648.8451   -3798.0633   -9795.2751
       0.4340    -331.8298    -120.2738    -303.2552  -10623.9575   -3789.0403   -9772.5055
       0.4350    -342.4420    -124.0586    -313.0169  -10600.4544   -3780.5236   -9750.9990
       0.4360    -353.0314    -127.8351    -322.7577  -10578.2206   -3772.4707   -9730.6510
       0.4370    -363.5990    -131.6037    -332.4787  -10557.1536   -3764.8439   -9711.3679
       0.4380    -374.1462    -135.3649    -342.1810  -10537.1617   -3757.6094   -9693.0664
       0.4390    -384.6739    -139.1191    -351.8653  -10518.1628   -3750.7371   -9675.6718
       0.4400    -395.1830    -142.8666    -361.5327  -10500.0831   -3744.1997   -9659.1166
       0.4410    -405.6745    -146.6077    -371.1839  -10482.8559   -3737.9728   -9643.3402
       0.4420    -416.1491    -150.3427    -380.8198  -10466.4211   -3732.0344   -9628.2878
       0.4430    -426.6077    -154.0719    -390.4409  -10450.7241   -3726.3645   -9613.9096
       0.4440    -437.0509    -157.7955    -400.0479  -10435.7152   -3720.9447   -9600.1603
       0.4450    -447.4794    -161.5139    -409.6415  -10421.3492   -3715.7587   -9586.9988
       0.4460    -457.8939    -165.2272    -419.2222  -10407.5850   -3710.7913   -9574.3873
       0.4470    -468.2949    -168.9356    -428.7905  -10394.3846   -3706.0287   -9562.2914
       0.4480    -478.6829    -172.6393    -438.3470  -10381.7135   -3701.4583   -9550.6796
       0.4490    -489.0585    -176.3386    -447.8921  -10369.5399   -3697.0683   -9539.5228
       0.4500    -499.4222    -180.0335    -457.4263  -10357.8345   -3692.8483   -9528.7942
       0.4510    -509.7744    -183.7243    -466.9499  -10346.5703   -3688.7882   -9518.4692
       0.4520    -520.1156    -187.4112    -476.4634  -10335.7224   -3684.8789   -9508.5251
       0.4530    -530.4461    -191.0942    -485.9671  -10325.2676   -3681.1122   -9498.9407
       0.4540    -540.7663    -194.7735    -495.4614  -10315.1847   -3677.4802   -9489.6966
       0.4550    -551.0766    -198.4492    -504.9467  -10305.4538   -3673.9756   -9480.7747
       0.4560    -561.3774    -202.1215    -514.4231  -10296.0564   -3670.5919   -9472.1580
       0.4570    -571.6689    -205.7904    -523.8911  -10286.9755   -3667.3226   -9463.8310
       0.4580    -581.9515    -209.4562    -533.3509  -10278.1950   -3664.1620   -9455.7790
       0.4590    -592.2254    -213.1188    -542.8028  -10269.7000   -3661.1048   -9447.9885
       0.4600    -602.4910    -216.7784    -552.2470  -10261.4766   -3658.1457   -9440.4466
       0.4610    -612.7485    -220.4352    -561.6838  -10253.5118   -3655.2802   -9433.1415
       0.4620    -622.9982    -224.0890    -571.1134  -10245.7934   -3652.5037   -9426.0620
       0.4630    -633.2402    -227.7402    -580.5361  -10238.3099   -3649.8121   -9419.1976
       0.4640    -643.4749    -231.3887    -589.9519  -10231.0506   -3647.2016   -9412.5386
       0.4650    -653.7024    -235.0346    -599.3612  -10224.0055   -3644.6684   -9406.0758
       0.4660    -663.9230    -238.6781    -608.7642  -10217.1650   -3642.2091   -9399.8004
       0.4670    -674.1369    -242.3191    -618.1609  -10210.5202   -3639.8205   -9393.7043
       0.4680    -684.3441    -245.9578    -627.5517  -10204.0628   -3637.4995   -9387.7798
       0.4690    -694.5451    -249.5941    -636.9366  -10197.7848   -3635.2433   -9382.0197
       0.4700    -704.7398    -253.2283    -646.3158  -10191.6787   -3633.0491   -9376.4171
       0.4710    -714.9285    -256.8603    -655.6895  -10185.7375   -3630.9144   -9370.9656
       0.4720    -725.1114    -260.4901    -665.0578  -10179.9545   -3628.8368   -9365.6591
       0.4730    -735.2885    -264.1180    -674.4209  -10174.3233   -3626.8139   -9360.4917
       0.4740    -745.4601    -267.7438    -683.7788  -10168.8380   -3624.8437   -9355.4580
       0.4750    -755.6262    -271.3677    -693.1318  -10163.4929   -3622.9240   -9350.5527
       0.4760    -765.7871    -274.9897    -702.4800  -10158.2826   -3621.0530   -9345.7711
       0.4770    -775.9429    -278.6098    -711.8234  -10153.2021   -3619.2287   -9341.1084
       0.4780    -786.0936    -282.2281    -721.1623  -10148.2464   -3617.4494   -9336.5601
       0.4790    -796.2394    -285.8447    -730.4966  -10143.4110   -3615.7134   -9332.1221
       0.4800    -806.3805    -289.4596    -739.8266  -10138.6915   -3614.0192   -9327.7903
       0.4810    -816.5169    -293.0728    -749.1523  -10134.0838   -3612.3653   -9323.5609
       0.4820    -826.6487    -296.6843    -758.4737  -10129.5837   -3610.7501   -9319.4303
       0.4830    -836.7761    -300.2943    -767.7912  -10125.1877   -3609.1725   -9315.3951
       0.4840    -846.8991    -303.9027    -777.1046  -10120.8920   -3607.6309   -9311.4518
       0.4850    -857.0179    -307.5096    -786.4141  -10116.6932   -3606.1243   -9307.5975
       0.4860    -867.1326    -311.1150    -795.7198  -10112.5881   -3604.6514   -9303.8290
       0.4870    -877.2431    -314.7189    -805.0218  -10108.5734   -3603.2110   -9300.1435
       0.4880    -887.3497    -318.3214    -814.3202  -10104.6463   -3601.8022   -9296.5382
       0.4890    -897.4525    -321.9225    -823.6149  -10100.8039   -3600.4238   -9293.0106
